Date,Open,High,Low,Close,Volume,Adj Close
2018-01-04,9570,9620,9480,9620,212800,9620
2018-01-05,9740,9830,9590,9630,229600,9630
2018-01-09,9690,9770,9550,9640,248600,9640
2018-01-10,9650,9670,9500,9570,236900,9570
2018-01-11,9580,9700,9470,9510,249900,9510
2018-01-12,9510,9530,9310,9360,233500,9360
2018-01-15,9430,9470,9370,9420,178600,9420
2018-01-16,9380,9480,9360,9440,143300,9440
2018-01-17,9290,9480,9240,9440,197000,9440
2018-01-18,9540,9630,9320,9340,239300,9340
2018-01-19,9310,9340,9190,9210,196800,9210
2018-01-22,9220,9220,9060,9170,219900,9170
2018-01-23,9200,9230,9160,9190,155500,9190
2018-01-24,9110,9170,9020,9030,258000,9030
2018-01-25,8970,9010,8900,8940,253200,8940
2018-01-26,8910,9000,8910,8940,220700,8940
2018-01-29,8980,9020,8890,8910,147500,8910
2018-01-30,8900,8960,8850,8880,194800,8880
2018-01-31,8790,8900,8780,8780,251600,8780
2018-02-01,8830,9140,8800,9130,216100,9130
2018-02-02,9060,9280,9050,9240,249700,9240
2018-02-05,9040,9070,8860,8870,166900,8870
2018-02-06,8400,8500,8230,8340,336800,8340
2018-02-07,8490,8600,8340,8340,262500,8340
2018-02-08,8340,8530,8310,8460,261900,8460
2018-02-09,8100,8390,8100,8380,250800,8380
2018-02-13,8450,8450,8240,8260,226100,8260
2018-02-14,8180,8230,8120,8170,223000,8170
2018-02-15,8200,8360,8190,8340,208000,8340
2018-02-16,8330,8390,8230,8320,231100,8320
2018-02-19,8420,8460,8400,8450,136700,8450
2018-02-20,8430,8450,8330,8430,81700,8430
2018-02-21,8440,8470,8340,8430,158000,8430
2018-02-22,8340,8430,8330,8370,182400,8370
2018-02-23,8340,8350,8230,8350,115900,8350
2018-02-26,8430,8460,8380,8420,105000,8420
2018-02-27,8470,8490,8390,8430,112600,8430
2018-02-28,8380,8530,8320,8320,234000,8320
2018-03-01,8250,8330,8230,8260,184600,8260
2018-03-02,8110,8180,8100,8140,136300,8140
2018-03-05,8140,8160,8080,8110,164800,8110
2018-03-06,8230,8330,8180,8200,208300,8200
2018-03-07,8190,8290,8160,8220,171400,8220
2018-03-08,8320,8370,8260,8340,108200,8340
2018-03-09,8490,8610,8420,8520,240500,8520
2018-03-12,8670,8690,8530,8630,201500,8630
2018-03-13,8540,8720,8530,8720,167800,8720
2018-03-14,8550,8580,8490,8520,183500,8520
2018-03-15,8510,8610,8480,8600,154800,8600
2018-03-16,8610,8620,8490,8580,164400,8580
2018-03-19,8540,8570,8410,8530,82400,8530
2018-03-20,8400,8560,8360,8550,181300,8550
2018-03-22,8850,8930,8600,8700,237600,8700
