Date,Open,High,Low,Close,Volume,Adj Close
2018-01-04,148,149,147,148,17000,1480
2018-01-05,150,150,146,149,27000,1490
2018-01-09,149,150,148,149,16000,1490
2018-01-10,150,152,150,151,34000,1510
2018-01-11,153,158,153,156,34000,1560
2018-01-12,156,159,156,159,14000,1590
2018-01-15,160,161,160,160,16000,1600
2018-01-16,160,160,156,160,13000,1600
2018-01-17,160,160,154,155,18000,1550
2018-01-18,154,158,154,156,18000,1560
2018-01-19,156,158,155,158,8000,1580
2018-01-22,156,156,153,154,30000,1540
2018-01-23,155,157,153,153,32000,1530
2018-01-24,154,155,153,153,16000,1530
2018-01-25,156,182,156,167,1447000,1670
2018-01-26,169,169,161,162,141000,1620
2018-01-29,163,165,161,162,27000,1620
2018-01-30,165,179,165,172,687000,1720
2018-01-31,166,170,164,166,66000,1660
2018-02-01,166,168,163,165,44000,1650
2018-02-02,165,165,163,164,18000,1640
2018-02-05,163,163,161,161,11000,1610
2018-02-06,157,157,149,152,94000,1520
2018-02-07,160,160,150,150,71000,1500
2018-02-08,151,152,151,152,19000,1520
2018-02-09,150,153,147,149,47000,1490
2018-02-13,150,150,149,150,23000,1500
2018-02-14,147,147,143,146,51000,1460
2018-02-15,144,149,143,143,22000,1430
2018-02-16,143,148,142,148,32000,1480
2018-02-19,149,151,148,148,10000,1480
2018-02-20,149,149,147,147,12000,1470
2018-02-21,149,151,148,148,18000,1480
2018-02-22,147,148,146,146,13000,1460
2018-02-23,149,150,148,150,13000,1500
2018-02-26,154,155,151,151,22000,1510
2018-02-27,152,153,149,153,22000,1530
2018-02-28,152,152,151,152,13000,1520
2018-03-01,150,154,150,150,30000,1500
2018-03-02,148,150,145,145,18000,1450
2018-03-05,146,147,144,144,19000,1440
2018-03-06,146,149,146,149,3000,1490
2018-03-08,149,149,149,149,2000,1490
2018-03-09,150,151,149,149,20000,1490
2018-03-12,149,149,149,149,12000,1490
2018-03-13,149,156,149,155,63000,1550
2018-03-14,154,155,152,153,15000,1530
2018-03-15,154,154,154,154,4000,1540
2018-03-16,152,152,152,152,1000,1520
2018-03-19,150,155,148,155,17000,1550
2018-03-20,151,151,148,151,4000,1510
2018-03-22,149,150,149,149,6000,1490
2018-03-23,146,151,145,146,33000,1460
2018-03-26,145,145,145,145,3000,1450
2018-03-27,149,151,147,148,12000,1480
2018-03-28,147,147,147,147,1000,1470
2018-03-29,148,148,148,148,1000,1480
2018-03-30,149,149,145,148,25000,1480
2018-04-02,147,147,145,146,58000,1460
2018-04-03,145,145,145,145,10000,1450
2018-04-04,146,150,146,150,17000,1500
2018-04-05,151,151,148,148,5000,1480
2018-04-06,148,148,148,148,1000,1480
2018-04-09,147,148,136,140,99000,1400
2018-04-10,143,145,141,142,27000,1420
2018-04-11,141,143,141,143,41000,1430
2018-04-12,143,143,142,142,3000,1420
2018-04-13,141,144,141,144,9000,1440
2018-04-17,144,144,142,142,4000,1420
2018-04-18,142,144,141,144,12000,1440
2018-04-19,142,144,142,144,11000,1440
2018-04-20,143,143,143,143,2000,1430
2018-04-24,143,145,143,144,23000,1440
2018-04-25,144,144,143,143,3000,1430
2018-04-26,143,143,141,143,10000,1430
2018-04-27,142,142,141,142,19000,1420
2018-05-01,142,142,142,142,1000,1420
2018-05-02,143,143,141,142,5000,1420
2018-05-07,143,143,141,142,12000,1420
2018-05-08,143,143,142,143,5000,1430
2018-05-09,143,143,143,143,23000,1430
2018-05-10,142,142,142,142,6000,1420
2018-05-11,142,143,139,139,47000,1390
2018-05-14,139,143,139,140,45000,1400
2018-05-15,140,143,139,139,17000,1390
2018-05-16,140,142,140,142,5000,1420
2018-05-17,140,142,140,142,8000,1420
2018-05-21,139,140,139,140,5000,1400
2018-05-22,139,140,138,140,9000,1400
2018-05-23,138,140,138,140,12000,1400
2018-05-24,141,141,138,138,9000,1380
2018-05-25,138,139,138,139,2000,1390
2018-05-28,139,139,138,138,16000,1380
2018-05-29,138,138,137,138,17000,1380
2018-05-30,137,138,136,137,15000,1370
2018-05-31,137,138,135,135,13000,1350
2018-06-01,135,136,135,136,2000,1360
2018-06-04,136,136,136,136,7000,1360
2018-06-05,136,137,134,136,16000,1360
2018-06-06,135,145,135,141,53000,1410
2018-06-07,140,141,140,141,13000,1410
2018-06-08,141,143,139,141,19000,1410
2018-06-11,141,142,138,141,21000,1410
2018-06-12,140,140,138,140,4000,1400
2018-06-13,140,142,140,142,3000,1420
2018-06-14,142,143,138,140,11000,1400
2018-06-15,138,139,138,138,22000,1380
2018-06-18,136,140,132,133,48000,1330
2018-06-19,135,138,134,134,18000,1340
2018-06-20,133,133,132,133,32000,1330
2018-06-21,132,132,130,130,45000,1300
2018-06-22,130,131,130,131,12000,1310
2018-06-25,130,130,128,129,45000,1290
2018-06-26,136,163,135,144,3201000,1440
2018-06-27,145,146,138,140,225000,1400
2018-06-28,141,141,136,139,77000,1390
2018-06-29,137,138,134,137,71000,1370
2018-07-02,133,134,130,131,81000,1310
2018-07-03,132,133,131,131,28000,1310
2018-07-04,131,132,131,131,27000,1310
2018-07-05,131,132,128,129,62000,1290
2018-07-06,129,129,127,128,43000,1280
2018-07-09,133,134,131,133,78000,1330
2018-07-10,134,134,131,132,22000,1320
2018-07-11,132,132,131,131,9000,1310
2018-07-12,131,134,131,134,15000,1340
2018-07-13,134,134,130,131,42000,1310
2018-07-17,131,131,128,128,21000,1280
2018-07-18,128,129,128,129,21000,1290
2018-07-19,129,130,128,128,31000,1280
2018-07-20,128,129,127,129,8000,1290
2018-07-23,129,129,129,129,1000,1290
2018-07-24,129,130,128,130,15000,1300
2018-07-25,129,133,129,133,62000,1330
2018-07-26,131,131,130,131,31000,1310
2018-07-27,132,132,130,130,8000,1300
2018-07-30,129,129,129,129,6000,1290
2018-07-31,129,129,126,127,33000,1270
2018-08-01,128,129,127,129,13000,1290
2018-08-02,129,129,128,129,13000,1290
2018-08-03,128,129,126,126,15000,1260
2018-08-06,127,127,125,125,20000,1250
2018-08-07,125,125,121,122,34000,1220
2018-08-08,121,123,121,122,9000,1220
2018-08-09,122,123,120,122,22000,1220
2018-08-10,122,123,122,122,18000,1220
2018-08-13,121,123,120,120,23000,1200
2018-08-14,119,126,119,126,40000,1260
2018-08-15,125,125,123,124,14000,1240
2018-08-16,122,124,122,123,9000,1230
2018-08-17,126,126,124,124,11000,1240
2018-08-20,126,126,122,122,9000,1220
2018-08-21,122,124,119,124,42000,1240
2018-08-22,121,123,121,123,34000,1230
2018-08-23,121,122,120,121,32000,1210
2018-08-24,121,122,118,120,78000,1200
2018-08-27,120,120,118,119,32000,1190
2018-08-28,119,120,119,120,19000,1200
2018-08-29,119,121,119,121,27000,1210
2018-08-30,122,123,121,121,34000,1210
2018-08-31,126,126,122,122,81000,1220
2018-09-03,123,123,120,120,9000,1200
2018-09-04,121,121,121,121,7000,1210
2018-09-05,122,122,120,120,14000,1200
2018-09-06,125,163,125,136,5579000,1360
2018-09-07,136,138,125,130,721000,1300
2018-09-10,127,133,125,125,357000,1250
2018-09-11,125,127,120,121,203000,1210
2018-09-12,121,123,120,123,67000,1230
2018-09-13,122,124,121,124,29000,1240
2018-09-14,124,126,122,124,27000,1240
2018-09-18,122,126,121,121,174000,1210
2018-09-19,123,124,122,122,70000,1220
2018-09-20,124,126,123,125,24000,1250
2018-09-21,124,125,121,122,74000,1220
2018-09-25,121,124,121,121,46000,1210
2018-09-26,1201,1201,1138,1157,9300,1157
2018-09-27,1155,1155,1138,1155,8600,1155
2018-09-28,1154,1157,1145,1155,3900,1155
2018-10-01,1157,1191,1157,1172,6700,1172
2018-10-02,1184,1184,1170,1171,1700,1171
2018-10-03,1167,1170,1161,1167,2300,1167
2018-10-04,1158,1158,1151,1155,3000,1155
2018-10-05,1176,1177,1152,1155,2900,1155
2018-10-09,1155,1155,1143,1145,1800,1145
2018-10-10,1168,1168,1151,1151,500,1151
2018-10-11,1103,1137,1100,1110,6200,1110
2018-10-12,1110,1150,1110,1119,1000,1119
2018-10-15,1149,1149,1111,1111,800,1111
2018-10-16,1110,1110,1110,1110,200,1110
2018-10-17,1116,1118,1104,1104,2300,1104
2018-10-18,1105,1112,1101,1101,2600,1101
2018-10-19,1101,1101,1095,1095,4800,1095
2018-10-22,1095,1095,1091,1095,1100,1095
2018-10-23,1091,1105,1090,1090,1600,1090
2018-10-24,1081,1114,1081,1114,200,1114
2018-10-25,1113,1113,1083,1090,1800,1090
2018-10-26,1082,1082,1070,1070,3200,1070
