,Open,High,Low,Close,Volume
2018-01-04,10960.0,11090.0,10850.0,11020.0,1114.0
2018-01-05,11110.0,11200.0,11060.0,11200.0,2941.0
2018-01-09,11270.0,11340.0,11190.0,11250.0,2548.0
2018-01-10,11340.0,11340.0,11200.0,11200.0,503.0
2018-01-11,11050.0,11190.0,11050.0,11100.0,444.0
2018-01-12,11200.0,11310.0,11110.0,11290.0,1513.0
2018-01-15,11320.0,11390.0,11250.0,11390.0,626.0
2018-01-16,11390.0,11390.0,11250.0,11370.0,1182.0
2018-01-17,11200.0,11240.0,11100.0,11240.0,1437.0
2018-01-18,11440.0,11600.0,11320.0,11520.0,3626.0
2018-01-19,11490.0,11490.0,11410.0,11480.0,2287.0
2018-01-22,11640.0,11640.0,11540.0,11600.0,6281.0
2018-01-23,11630.0,11980.0,11630.0,11980.0,2785.0
2018-01-24,11960.0,11960.0,11850.0,11850.0,1636.0
2018-01-25,11800.0,11990.0,11770.0,11780.0,1542.0
2018-01-26,11810.0,11840.0,11760.0,11760.0,1398.0
2018-01-29,11800.0,12000.0,11800.0,11900.0,1058.0
2018-01-30,11940.0,12040.0,11680.0,11820.0,1862.0
2018-01-31,11600.0,11850.0,11600.0,11600.0,2047.0
2018-02-01,11810.0,11870.0,11740.0,11870.0,3910.0
2018-02-02,11490.0,11550.0,11340.0,11340.0,6987.0
2018-02-05,11100.0,11170.0,10600.0,10950.0,2785.0
2018-02-06,10070.0,10390.0,9950.0,10130.0,6674.0
2018-02-07,11330.0,11330.0,10410.0,10550.0,3557.0
2018-02-08,10840.0,10840.0,10480.0,10640.0,1663.0
2018-02-09,9920.0,10440.0,9910.0,10230.0,1563.0
2018-02-13,10600.0,10600.0,10500.0,10580.0,988.0
2018-02-14,10770.0,10770.0,10360.0,10410.0,584.0
2018-02-15,10500.0,10520.0,10400.0,10500.0,3901.0
2018-02-16,10570.0,10640.0,10340.0,10350.0,1100.0
2018-02-19,10270.0,10280.0,10040.0,10040.0,5282.0
2018-02-20,10030.0,10210.0,9990.0,10080.0,2012.0
2018-02-21,10080.0,10120.0,10010.0,10070.0,1053.0
2018-02-22,10070.0,10070.0,9910.0,9940.0,1415.0
2018-02-23,9940.0,10050.0,9920.0,10050.0,456.0
2018-02-26,10270.0,10360.0,10140.0,10230.0,747.0
2018-02-27,10350.0,10480.0,10220.0,10220.0,1112.0
2018-02-28,10210.0,10230.0,10010.0,10040.0,936.0
2018-03-01,10030.0,10050.0,9960.0,10030.0,247.0
2018-03-02,9870.0,9970.0,9830.0,9970.0,912.0
2018-03-05,9820.0,9960.0,9700.0,9720.0,1626.0
2018-03-06,9890.0,9960.0,9840.0,9870.0,318.0
2018-03-07,9690.0,9690.0,9460.0,9460.0,1514.0
2018-03-08,9550.0,9620.0,9380.0,9400.0,166.0
2018-03-09,9420.0,9670.0,9420.0,9670.0,576.0
2018-03-12,9830.0,9940.0,9740.0,9800.0,515.0
2018-03-13,9820.0,10080.0,9820.0,10000.0,284.0
2018-03-14,10060.0,10060.0,9760.0,9870.0,1098.0
2018-03-15,9870.0,9900.0,9780.0,9850.0,229.0
2018-03-16,9920.0,9920.0,9690.0,9720.0,265.0
2018-03-19,9500.0,9570.0,9390.0,9390.0,557.0
2018-03-20,9220.0,9320.0,9140.0,9320.0,1069.0
2018-03-22,9320.0,9440.0,9320.0,9400.0,204.0
2018-03-23,9020.0,9240.0,8860.0,8950.0,1773.0
2018-03-26,8710.0,9030.0,8700.0,8950.0,2243.0
2018-03-27,9060.0,9450.0,9060.0,9340.0,1064.0
2018-03-28,9310.0,9310.0,9150.0,9290.0,33.0
2018-03-29,9440.0,9440.0,9130.0,9290.0,1522.0
2018-03-30,9510.0,9510.0,9320.0,9330.0,458.0
2018-04-02,9540.0,9540.0,9330.0,9330.0,151.0
2018-04-03,9290.0,9330.0,9240.0,9290.0,483.0
2018-04-04,9590.0,9620.0,9470.0,9550.0,489.0
2018-04-05,9640.0,9640.0,9400.0,9570.0,84.0
2018-04-06,9600.0,9710.0,9600.0,9710.0,500.0
2018-04-09,9850.0,9870.0,9610.0,9750.0,3214.0
2018-04-10,9750.0,9880.0,9750.0,9800.0,501.0
2018-04-11,9900.0,9930.0,9800.0,9800.0,1539.0
2018-04-12,9910.0,9930.0,9710.0,9710.0,558.0
2018-04-13,9910.0,9980.0,9890.0,9980.0,717.0
2018-04-16,10000.0,10000.0,9940.0,9940.0,209.0
2018-04-17,10050.0,10050.0,9970.0,10010.0,418.0
2018-04-18,10010.0,10140.0,9980.0,10030.0,547.0
2018-04-19,10180.0,10190.0,10020.0,10030.0,502.0
2018-04-20,10150.0,10150.0,9980.0,10050.0,91.0
2018-04-23,10090.0,10090.0,10090.0,10090.0,120.0
2018-04-24,10160.0,10160.0,9860.0,10140.0,216.0
2018-04-25,9890.0,10120.0,9890.0,10060.0,110.0
2018-04-26,10130.0,10130.0,10010.0,10010.0,107.0
2018-04-27,10020.0,10240.0,10020.0,10230.0,1107.0
2018-05-01,10230.0,10390.0,10200.0,10390.0,645.0
2018-05-02,10390.0,10420.0,10350.0,10350.0,354.0
2018-05-07,10340.0,10340.0,10120.0,10160.0,316.0
2018-05-08,10170.0,10340.0,10150.0,10340.0,160.0
2018-05-09,10190.0,10190.0,10190.0,10190.0,586.0
2018-05-10,10240.0,10350.0,10240.0,10340.0,95.0
2018-05-11,10210.0,10360.0,10210.0,10300.0,476.0
2018-05-14,10320.0,10420.0,10320.0,10390.0,182.0
2018-05-15,10310.0,10580.0,10310.0,10550.0,1711.0
2018-05-16,10310.0,10480.0,10210.0,10290.0,180.0
2018-05-17,10260.0,10320.0,10260.0,10260.0,350.0
2018-05-18,10160.0,10300.0,10160.0,10190.0,48.0
2018-05-21,10190.0,10190.0,9940.0,9950.0,1111.0
2018-05-22,9980.0,9990.0,9850.0,9870.0,596.0
2018-05-23,9760.0,9890.0,9760.0,9850.0,452.0
2018-05-24,9750.0,9770.0,9600.0,9620.0,552.0
2018-05-25,9670.0,9910.0,9670.0,9910.0,314.0
2018-05-28,10030.0,10140.0,9920.0,10080.0,589.0
2018-05-29,10120.0,10140.0,10120.0,10140.0,230.0
2018-05-30,9910.0,9910.0,9740.0,9780.0,503.0
2018-05-31,10100.0,10100.0,9860.0,10070.0,74.0
2018-06-01,10070.0,10190.0,10070.0,10190.0,282.0
2018-06-04,10250.0,10250.0,10030.0,10160.0,289.0
2018-06-05,10090.0,10090.0,9970.0,10070.0,112.0
2018-06-06,10070.0,10150.0,10000.0,10140.0,43.0
2018-06-07,10250.0,10410.0,10250.0,10300.0,2085.0
2018-06-08,10290.0,10290.0,10280.0,10280.0,12.0
2018-06-11,10250.0,10340.0,10250.0,10340.0,1042.0
2018-06-12,10260.0,10410.0,10260.0,10400.0,372.0
2018-06-13,10480.0,10480.0,10450.0,10480.0,186.0
2018-06-14,10420.0,10420.0,10120.0,10420.0,318.0
2018-06-15,10380.0,10380.0,10340.0,10340.0,385.0
2018-06-18,10140.0,10320.0,10140.0,10290.0,35.0
2018-06-19,10100.0,10150.0,10050.0,10050.0,1133.0
2018-06-20,9950.0,10270.0,9910.0,10160.0,356.0
2018-06-21,10120.0,10270.0,10120.0,10200.0,134.0
2018-06-22,9950.0,10200.0,9950.0,10200.0,36.0
2018-06-25,10150.0,10200.0,10060.0,10130.0,314.0
2018-06-26,9960.0,10010.0,9960.0,10010.0,130.0
2018-06-27,9850.0,10150.0,9850.0,9940.0,82.0
2018-06-28,9850.0,9900.0,9630.0,9810.0,244.0
2018-06-29,9920.0,9920.0,9680.0,9900.0,297.0
2018-07-02,9920.0,10020.0,9910.0,9930.0,98.0
2018-07-03,9910.0,10070.0,9870.0,10070.0,524.0
2018-07-04,9900.0,9960.0,9900.0,9960.0,12.0
2018-07-05,10200.0,10200.0,9970.0,10020.0,279.0
2018-07-06,10030.0,10130.0,10020.0,10120.0,167.0
2018-07-09,10060.0,10330.0,10060.0,10190.0,494.0
2018-07-10,10230.0,10460.0,10230.0,10400.0,1619.0
2018-07-11,10280.0,10480.0,10270.0,10390.0,2119.0
2018-07-12,10470.0,10770.0,10470.0,10770.0,4741.0
2018-07-13,10820.0,10950.0,10790.0,10790.0,2788.0
2018-07-17,10700.0,10700.0,10560.0,10640.0,680.0
2018-07-18,10770.0,10950.0,10770.0,10930.0,1199.0
2018-07-19,10900.0,10920.0,10580.0,10790.0,339.0
2018-07-20,10540.0,10780.0,10540.0,10770.0,617.0
2018-07-23,10770.0,10770.0,10570.0,10620.0,353.0
2018-07-24,10760.0,10760.0,10710.0,10710.0,122.0
2018-07-25,10770.0,10820.0,10720.0,10820.0,246.0
2018-07-26,10860.0,10860.0,10760.0,10760.0,164.0
2018-07-27,10890.0,10980.0,10810.0,10950.0,1144.0
2018-07-30,10980.0,11190.0,10960.0,11010.0,3566.0
2018-07-31,11170.0,11200.0,11040.0,11100.0,92.0
