,Open,High,Low,Close,Volume
2018-01-04,684.0,700.0,680.0,689.0,650.0
2018-01-05,701.0,701.0,700.0,700.0,20.0
2018-01-09,700.0,700.0,696.0,699.0,30.0
2018-01-10,696.0,697.0,696.0,696.0,110.0
2018-01-11,690.0,698.0,680.0,698.0,480.0
2018-01-12,698.0,699.0,698.0,699.0,70.0
2018-01-15,700.0,710.0,700.0,710.0,240.0
2018-01-16,710.0,710.0,710.0,710.0,10.0
2018-01-17,721.0,729.0,721.0,729.0,120.0
2018-01-18,729.0,729.0,721.0,721.0,110.0
2018-01-19,733.0,735.0,721.0,721.0,210.0
2018-01-22,746.0,746.0,726.0,726.0,1250.0
2018-01-23,749.0,749.0,745.0,749.0,150.0
2018-01-24,750.0,750.0,750.0,750.0,190.0
2018-01-25,750.0,750.0,750.0,750.0,1560.0
2018-01-26,757.0,757.0,740.0,740.0,1780.0
2018-01-29,754.0,754.0,730.0,730.0,400.0
2018-01-30,719.0,719.0,718.0,718.0,160.0
2018-01-31,707.0,707.0,698.0,698.0,130.0
2018-02-01,750.0,750.0,737.0,740.0,5700.0
2018-02-02,746.0,747.0,746.0,747.0,160.0
2018-02-05,721.0,743.0,721.0,743.0,440.0
2018-02-06,731.0,731.0,712.0,712.0,380.0
2018-02-07,711.0,711.0,711.0,711.0,50.0
2018-02-08,700.0,700.0,671.0,680.0,440.0
2018-02-09,665.0,665.0,642.0,642.0,340.0
2018-02-13,663.0,680.0,650.0,680.0,2510.0
2018-02-14,662.0,669.0,662.0,663.0,100.0
2018-02-15,680.0,680.0,680.0,680.0,520.0
2018-02-16,690.0,690.0,689.0,690.0,710.0
2018-02-19,670.0,670.0,670.0,670.0,10.0
2018-02-20,696.0,696.0,690.0,690.0,20.0
2018-02-21,665.0,665.0,665.0,665.0,10.0
2018-02-22,688.0,688.0,680.0,680.0,30.0
2018-02-23,672.0,698.0,672.0,698.0,40.0
2018-02-26,718.0,718.0,718.0,718.0,80.0
2018-02-27,701.0,716.0,686.0,690.0,130.0
2018-02-28,688.0,688.0,665.0,669.0,200.0
2018-03-01,660.0,680.0,660.0,680.0,20.0
2018-03-02,650.0,660.0,650.0,660.0,220.0
2018-03-05,646.0,646.0,646.0,646.0,10.0
2018-03-06,652.0,652.0,652.0,652.0,40.0
2018-03-09,652.0,652.0,652.0,652.0,10.0
2018-03-12,672.0,672.0,669.0,669.0,100.0
2018-03-13,669.0,669.0,669.0,669.0,180.0
2018-03-16,670.0,670.0,670.0,670.0,10.0
2018-03-19,670.0,670.0,668.0,668.0,50.0
2018-03-20,668.0,669.0,668.0,669.0,40.0
2018-03-22,653.0,653.0,652.0,652.0,20.0
2018-03-23,650.0,650.0,630.0,630.0,130.0
2018-03-26,640.0,640.0,613.0,613.0,80.0
2018-03-29,631.0,631.0,631.0,631.0,10.0
2018-03-30,641.0,641.0,621.0,621.0,60.0
2018-04-03,621.0,621.0,621.0,621.0,10.0
2018-04-04,632.0,632.0,621.0,621.0,70.0
2018-04-05,642.0,642.0,642.0,642.0,30.0
2018-04-09,630.0,630.0,629.0,629.0,20.0
2018-04-12,646.0,646.0,646.0,646.0,110.0
2018-04-16,630.0,630.0,602.0,602.0,40.0
2018-04-19,610.0,610.0,610.0,610.0,30.0
2018-04-20,619.0,619.0,619.0,619.0,10.0
2018-04-23,629.0,629.0,629.0,629.0,10.0
2018-04-26,630.0,630.0,630.0,630.0,20.0
2018-04-27,620.0,620.0,620.0,620.0,20.0
2018-05-01,640.0,640.0,640.0,640.0,10.0
2018-05-02,630.0,630.0,605.0,615.0,560.0
2018-05-07,615.0,615.0,610.0,611.0,230.0
2018-05-08,615.0,615.0,615.0,615.0,130.0
2018-05-10,633.0,633.0,633.0,633.0,10.0
2018-05-11,633.0,633.0,633.0,633.0,30.0
2018-05-14,640.0,640.0,640.0,640.0,20.0
2018-05-16,627.0,640.0,627.0,640.0,20.0
2018-05-18,643.0,643.0,643.0,643.0,10.0
2018-05-22,643.0,659.0,643.0,659.0,30.0
2018-05-23,650.0,650.0,650.0,650.0,500.0
2018-05-24,628.0,628.0,628.0,628.0,20.0
2018-05-28,620.0,629.0,620.0,629.0,20.0
2018-05-30,602.0,603.0,602.0,602.0,130.0
2018-05-31,602.0,602.0,602.0,602.0,120.0
2018-06-01,610.0,620.0,610.0,620.0,40.0
2018-06-04,630.0,630.0,630.0,630.0,10.0
2018-06-05,630.0,630.0,630.0,630.0,140.0
2018-06-06,630.0,630.0,630.0,630.0,20.0
2018-06-08,614.0,627.0,614.0,618.0,100.0
2018-06-11,616.0,616.0,616.0,616.0,50.0
2018-06-13,631.0,676.0,631.0,634.0,990.0
2018-06-18,654.0,700.0,630.0,630.0,370.0
2018-06-19,616.0,616.0,616.0,616.0,10.0
2018-06-20,615.0,615.0,615.0,615.0,70.0
2018-06-22,645.0,646.0,610.0,610.0,700.0
2018-06-25,605.0,605.0,600.0,600.0,120.0
2018-06-26,608.0,618.0,580.0,580.0,210.0
2018-06-27,571.0,571.0,569.0,569.0,130.0
2018-06-28,576.0,589.0,560.0,566.0,120.0
2018-06-29,566.0,566.0,566.0,566.0,20.0
2018-07-02,560.0,560.0,556.0,556.0,180.0
2018-07-03,562.0,562.0,540.0,540.0,240.0
2018-07-04,567.0,567.0,550.0,550.0,50.0
2018-07-05,560.0,560.0,540.0,540.0,220.0
2018-07-06,550.0,550.0,541.0,541.0,100.0
2018-07-09,526.0,558.0,526.0,558.0,360.0
2018-07-10,575.0,585.0,566.0,566.0,440.0
2018-07-11,541.0,541.0,541.0,541.0,10.0
2018-07-12,549.0,575.0,549.0,575.0,200.0
2018-07-13,565.0,579.0,565.0,579.0,100.0
2018-07-17,566.0,576.0,566.0,570.0,300.0
2018-07-18,579.0,580.0,570.0,570.0,140.0
2018-07-19,561.0,580.0,560.0,560.0,310.0
2018-07-20,559.0,559.0,559.0,559.0,10.0
2018-07-23,552.0,552.0,552.0,552.0,50.0
2018-07-24,562.0,562.0,562.0,562.0,10.0
2018-07-26,617.0,617.0,579.0,579.0,870.0
2018-07-27,578.0,579.0,573.0,579.0,480.0
2018-07-30,577.0,577.0,570.0,570.0,420.0
2018-07-31,570.0,570.0,551.0,560.0,200.0
2018-08-01,560.0,579.0,560.0,579.0,240.0
2018-08-02,585.0,585.0,545.0,545.0,1330.0
2018-08-03,550.0,550.0,545.0,545.0,80.0
2018-08-06,544.0,545.0,543.0,543.0,110.0
2018-08-07,551.0,551.0,540.0,540.0,220.0
2018-08-08,541.0,560.0,541.0,560.0,30.0
2018-08-09,561.0,561.0,561.0,561.0,160.0
2018-08-10,561.0,561.0,559.0,559.0,120.0
2018-08-14,550.0,550.0,550.0,550.0,90.0
2018-08-15,540.0,540.0,540.0,540.0,10.0
2018-08-16,539.0,539.0,539.0,539.0,10.0
2018-08-17,522.0,522.0,521.0,521.0,20.0
2018-08-20,541.0,541.0,541.0,541.0,10.0
2018-08-22,550.0,550.0,550.0,550.0,80.0
2018-08-23,550.0,550.0,550.0,550.0,50.0
2018-08-24,550.0,550.0,550.0,550.0,10.0
2018-08-28,555.0,560.0,555.0,560.0,120.0
2018-08-31,550.0,550.0,550.0,550.0,50.0
2018-09-03,550.0,550.0,550.0,550.0,10.0
2018-09-05,559.0,559.0,559.0,559.0,10.0
2018-09-10,530.0,530.0,525.0,525.0,140.0
