,Open,High,Low,Close,Volume
2018-01-04,506.0,514.0,506.0,514.0,14800.0
2018-01-05,516.0,518.0,510.0,510.0,6700.0
2018-01-09,513.0,516.0,511.0,516.0,5700.0
2018-01-10,516.0,519.0,513.0,519.0,10800.0
2018-01-11,518.0,524.0,515.0,519.0,25400.0
2018-01-12,523.0,523.0,519.0,519.0,2100.0
2018-01-15,523.0,526.0,522.0,526.0,3300.0
2018-01-16,530.0,538.0,526.0,535.0,6600.0
2018-01-17,529.0,530.0,525.0,530.0,2000.0
2018-01-18,526.0,533.0,525.0,529.0,4600.0
2018-01-19,530.0,530.0,529.0,529.0,2900.0
2018-01-22,529.0,531.0,528.0,528.0,3500.0
2018-01-23,526.0,532.0,526.0,528.0,3400.0
2018-01-24,526.0,531.0,523.0,526.0,6300.0
2018-01-25,525.0,527.0,519.0,527.0,5400.0
2018-01-26,525.0,525.0,522.0,522.0,6000.0
2018-01-29,523.0,523.0,517.0,523.0,6600.0
2018-01-30,528.0,528.0,520.0,524.0,4500.0
2018-01-31,523.0,523.0,511.0,511.0,7400.0
2018-02-01,511.0,524.0,511.0,518.0,4000.0
2018-02-02,513.0,518.0,513.0,518.0,700.0
2018-02-05,516.0,516.0,506.0,506.0,8000.0
2018-02-06,501.0,501.0,477.0,479.0,26000.0
2018-02-07,507.0,507.0,491.0,495.0,4000.0
2018-02-08,490.0,505.0,490.0,505.0,1300.0
2018-02-09,479.0,489.0,479.0,484.0,6400.0
2018-02-13,494.0,494.0,493.0,493.0,1700.0
2018-02-14,486.0,486.0,476.0,476.0,5500.0
2018-02-15,476.0,480.0,476.0,480.0,400.0
2018-02-16,479.0,488.0,479.0,488.0,1000.0
2018-02-19,485.0,493.0,480.0,491.0,2000.0
2018-02-20,490.0,490.0,487.0,490.0,1100.0
2018-02-21,490.0,490.0,490.0,490.0,100.0
2018-02-22,490.0,490.0,487.0,487.0,1900.0
2018-02-23,490.0,494.0,490.0,494.0,200.0
2018-02-26,494.0,494.0,492.0,492.0,1300.0
2018-02-27,500.0,500.0,491.0,491.0,1200.0
2018-02-28,491.0,571.0,491.0,521.0,192500.0
2018-03-01,531.0,538.0,520.0,530.0,50900.0
2018-03-02,506.0,530.0,506.0,515.0,24300.0
2018-03-05,514.0,514.0,505.0,508.0,5400.0
2018-03-06,514.0,527.0,514.0,517.0,6300.0
2018-03-07,517.0,532.0,516.0,516.0,24900.0
2018-03-08,517.0,521.0,515.0,515.0,4000.0
2018-03-09,511.0,513.0,510.0,511.0,4600.0
2018-03-12,511.0,511.0,508.0,511.0,3100.0
2018-03-13,502.0,512.0,502.0,506.0,3200.0
2018-03-14,504.0,508.0,503.0,507.0,1600.0
2018-03-15,514.0,514.0,501.0,503.0,5800.0
2018-03-16,504.0,512.0,503.0,503.0,2100.0
2018-03-19,501.0,506.0,497.0,499.0,7100.0
2018-03-20,498.0,504.0,490.0,500.0,3900.0
2018-03-22,500.0,503.0,490.0,490.0,22200.0
2018-03-23,488.0,492.0,484.0,485.0,5900.0
2018-03-26,484.0,488.0,472.0,480.0,5600.0
2018-03-27,480.0,496.0,480.0,496.0,1700.0
2018-03-28,481.0,487.0,481.0,487.0,2500.0
2018-03-29,487.0,487.0,482.0,482.0,1300.0
2018-03-30,482.0,486.0,481.0,485.0,3400.0
2018-04-02,491.0,491.0,482.0,482.0,2300.0
2018-04-03,481.0,481.0,477.0,477.0,1500.0
2018-04-04,485.0,485.0,483.0,483.0,4100.0
2018-04-05,480.0,485.0,477.0,478.0,3600.0
