,Open,High,Low,Close,Volume
2018-01-04,353.0,358.0,353.0,357.0,3400.0
2018-01-05,358.0,361.0,355.0,356.0,3600.0
2018-01-09,356.0,362.0,356.0,362.0,2800.0
2018-01-10,362.0,365.0,361.0,365.0,4300.0
2018-01-11,365.0,366.0,363.0,366.0,4100.0
2018-01-12,364.0,364.0,362.0,362.0,1100.0
2018-01-15,362.0,363.0,358.0,363.0,3100.0
2018-01-16,360.0,363.0,358.0,363.0,6400.0
2018-01-17,363.0,363.0,358.0,359.0,4900.0
2018-01-18,359.0,365.0,359.0,359.0,2600.0
2018-01-19,361.0,361.0,359.0,359.0,1100.0
2018-01-22,362.0,363.0,361.0,363.0,6400.0
2018-01-23,364.0,373.0,363.0,373.0,16200.0
2018-01-24,376.0,376.0,372.0,375.0,7800.0
2018-01-25,371.0,375.0,370.0,370.0,10400.0
2018-01-26,372.0,373.0,370.0,373.0,8300.0
2018-01-29,376.0,377.0,371.0,372.0,4100.0
2018-01-30,368.0,375.0,367.0,374.0,7200.0
2018-01-31,368.0,371.0,367.0,368.0,2000.0
2018-02-01,370.0,372.0,363.0,367.0,2400.0
2018-02-02,365.0,366.0,363.0,363.0,4000.0
2018-02-05,361.0,364.0,358.0,364.0,5000.0
2018-02-06,347.0,361.0,331.0,348.0,19800.0
2018-02-07,348.0,357.0,348.0,349.0,12000.0
2018-02-08,350.0,356.0,348.0,349.0,2900.0
2018-02-09,340.0,349.0,338.0,344.0,3000.0
2018-02-13,348.0,355.0,339.0,339.0,7700.0
2018-02-14,340.0,344.0,327.0,328.0,9000.0
2018-02-15,330.0,336.0,330.0,331.0,7800.0
2018-02-16,333.0,336.0,332.0,332.0,1500.0
2018-02-19,337.0,339.0,333.0,335.0,4600.0
2018-02-20,340.0,340.0,339.0,339.0,2000.0
2018-02-21,343.0,344.0,339.0,343.0,2100.0
2018-02-22,345.0,345.0,336.0,340.0,4400.0
2018-02-23,342.0,342.0,334.0,334.0,4700.0
2018-02-26,349.0,357.0,342.0,352.0,18200.0
2018-02-27,355.0,356.0,351.0,353.0,5000.0
2018-02-28,352.0,353.0,351.0,352.0,3200.0
2018-03-01,352.0,353.0,348.0,348.0,2600.0
2018-03-02,348.0,353.0,342.0,345.0,4300.0
2018-03-05,345.0,345.0,340.0,340.0,1800.0
2018-03-06,346.0,346.0,342.0,342.0,2600.0
2018-03-07,345.0,347.0,345.0,346.0,1200.0
2018-03-08,426.0,426.0,426.0,426.0,16000.0
2018-03-09,470.0,506.0,443.0,464.0,1418400.0
2018-03-12,485.0,485.0,421.0,425.0,240800.0
2018-03-13,423.0,423.0,406.0,409.0,87800.0
2018-03-14,406.0,408.0,401.0,402.0,32000.0
2018-03-15,405.0,413.0,405.0,405.0,28400.0
2018-03-16,411.0,413.0,403.0,405.0,13500.0
2018-03-19,404.0,417.0,403.0,415.0,44900.0
2018-03-20,410.0,419.0,408.0,411.0,27800.0
2018-03-22,410.0,419.0,407.0,407.0,20500.0
2018-03-23,399.0,401.0,392.0,401.0,28500.0
2018-03-26,393.0,399.0,392.0,399.0,13700.0
2018-03-27,402.0,403.0,396.0,400.0,16700.0
2018-03-28,371.0,378.0,366.0,369.0,27600.0
2018-03-29,376.0,376.0,366.0,367.0,11200.0
2018-03-30,372.0,372.0,363.0,366.0,9200.0
2018-04-02,374.0,374.0,365.0,365.0,8900.0
2018-04-03,365.0,365.0,360.0,360.0,7300.0
2018-04-04,361.0,361.0,358.0,360.0,11200.0
2018-04-05,361.0,364.0,360.0,364.0,5000.0
2018-04-06,365.0,368.0,364.0,367.0,7400.0
2018-04-09,366.0,366.0,364.0,365.0,2100.0
2018-04-10,366.0,366.0,361.0,362.0,6300.0
2018-04-11,364.0,364.0,361.0,361.0,3700.0
2018-04-12,365.0,365.0,360.0,360.0,1200.0
2018-04-13,361.0,362.0,357.0,359.0,7000.0
2018-04-16,363.0,363.0,357.0,358.0,15600.0
2018-04-17,358.0,360.0,345.0,345.0,21500.0
2018-04-18,348.0,357.0,347.0,352.0,16800.0
2018-04-19,353.0,355.0,352.0,352.0,1700.0
2018-04-20,354.0,359.0,352.0,354.0,4100.0
2018-04-23,354.0,364.0,352.0,354.0,3500.0
2018-04-24,358.0,361.0,355.0,361.0,3600.0
2018-04-25,359.0,366.0,359.0,361.0,1900.0
2018-04-26,365.0,366.0,360.0,363.0,4200.0
2018-04-27,361.0,366.0,361.0,366.0,1000.0
2018-05-01,369.0,373.0,367.0,373.0,7900.0
2018-05-02,372.0,373.0,370.0,372.0,3200.0
2018-05-07,374.0,386.0,372.0,385.0,8600.0
2018-05-08,383.0,384.0,382.0,384.0,3700.0
2018-05-09,385.0,386.0,382.0,385.0,4300.0
2018-05-10,386.0,388.0,381.0,388.0,5600.0
2018-05-11,390.0,391.0,382.0,391.0,9000.0
2018-05-14,394.0,394.0,383.0,392.0,7500.0
2018-05-15,392.0,396.0,392.0,394.0,3400.0
2018-05-16,391.0,391.0,382.0,382.0,5300.0
2018-05-17,384.0,395.0,374.0,392.0,12900.0
2018-05-18,388.0,390.0,386.0,386.0,1300.0
2018-05-21,389.0,389.0,381.0,381.0,3500.0
2018-05-22,382.0,382.0,379.0,380.0,3700.0
2018-05-23,380.0,381.0,372.0,372.0,5400.0
2018-05-24,380.0,380.0,375.0,375.0,2700.0
2018-05-25,375.0,378.0,372.0,378.0,4300.0
2018-05-28,380.0,382.0,375.0,376.0,4000.0
2018-05-29,396.0,396.0,385.0,391.0,29500.0
2018-05-30,391.0,393.0,385.0,389.0,5600.0
2018-05-31,388.0,391.0,385.0,385.0,4500.0
2018-06-01,385.0,385.0,381.0,382.0,7200.0
2018-06-04,382.0,384.0,372.0,373.0,10600.0
2018-06-05,373.0,378.0,369.0,369.0,10000.0
2018-06-06,378.0,379.0,370.0,373.0,4700.0
2018-06-07,378.0,381.0,374.0,374.0,5100.0
2018-06-08,375.0,380.0,374.0,378.0,5000.0
2018-06-11,378.0,386.0,377.0,383.0,8300.0
2018-06-12,385.0,385.0,381.0,382.0,8200.0
2018-06-13,375.0,381.0,373.0,374.0,3800.0
2018-06-14,373.0,377.0,370.0,372.0,3400.0
2018-06-15,375.0,375.0,373.0,375.0,1900.0
2018-06-18,379.0,382.0,375.0,375.0,5600.0
2018-06-19,373.0,374.0,371.0,371.0,1800.0
2018-06-20,371.0,371.0,361.0,365.0,5200.0
2018-06-21,370.0,371.0,365.0,369.0,4400.0
2018-06-22,370.0,372.0,369.0,371.0,2800.0
2018-06-25,373.0,374.0,368.0,368.0,2800.0
2018-06-26,366.0,367.0,356.0,358.0,4300.0
2018-06-27,364.0,368.0,358.0,365.0,2500.0
2018-06-28,365.0,367.0,364.0,366.0,1300.0
2018-06-29,365.0,371.0,363.0,363.0,1300.0
2018-07-02,368.0,372.0,356.0,356.0,5500.0
2018-07-03,359.0,359.0,353.0,353.0,3500.0
2018-07-04,356.0,365.0,353.0,365.0,7300.0
2018-07-05,364.0,364.0,353.0,355.0,2200.0
2018-07-06,353.0,364.0,353.0,362.0,3900.0
2018-07-09,362.0,366.0,355.0,358.0,1800.0
2018-07-10,357.0,367.0,355.0,355.0,3200.0
2018-07-11,357.0,357.0,355.0,355.0,1500.0
2018-07-12,353.0,358.0,353.0,354.0,2700.0
2018-07-13,354.0,362.0,354.0,362.0,1000.0
2018-07-17,365.0,365.0,357.0,358.0,1300.0
2018-07-18,360.0,360.0,356.0,356.0,1100.0
2018-07-19,361.0,365.0,358.0,363.0,1500.0
2018-07-20,361.0,363.0,360.0,360.0,2300.0
2018-07-23,361.0,375.0,361.0,372.0,15800.0
2018-07-24,375.0,375.0,367.0,367.0,5600.0
2018-07-25,367.0,379.0,367.0,379.0,11900.0
2018-07-26,379.0,392.0,379.0,392.0,13100.0
2018-07-27,391.0,394.0,388.0,390.0,10100.0
2018-07-30,397.0,397.0,388.0,388.0,13200.0
2018-07-31,388.0,388.0,375.0,376.0,8000.0
2018-08-01,377.0,390.0,377.0,390.0,12900.0
2018-08-02,390.0,398.0,370.0,378.0,26500.0
2018-08-03,373.0,386.0,371.0,384.0,17600.0
2018-08-06,378.0,383.0,376.0,376.0,8200.0
2018-08-07,382.0,382.0,375.0,376.0,3300.0
2018-08-08,376.0,377.0,374.0,375.0,4000.0
2018-08-09,374.0,377.0,368.0,375.0,6000.0
2018-08-10,377.0,377.0,373.0,374.0,1400.0
2018-08-13,375.0,375.0,364.0,365.0,4900.0
2018-08-14,364.0,365.0,355.0,356.0,5500.0
2018-08-15,357.0,363.0,357.0,362.0,3000.0
2018-08-16,358.0,358.0,350.0,351.0,8800.0
2018-08-17,353.0,358.0,353.0,358.0,1300.0
2018-08-20,358.0,362.0,358.0,360.0,3800.0
2018-08-21,363.0,365.0,358.0,358.0,2200.0
2018-08-22,359.0,360.0,358.0,360.0,600.0
2018-08-23,361.0,365.0,361.0,365.0,6500.0
2018-08-24,368.0,370.0,364.0,365.0,1600.0
2018-08-27,366.0,368.0,365.0,367.0,8000.0
2018-08-28,367.0,369.0,365.0,366.0,2900.0
2018-08-29,370.0,375.0,367.0,367.0,5900.0
2018-08-30,367.0,370.0,363.0,363.0,3900.0
2018-08-31,364.0,369.0,364.0,368.0,900.0
2018-09-03,371.0,374.0,371.0,373.0,20200.0
2018-09-04,374.0,379.0,374.0,379.0,1400.0
2018-09-05,380.0,380.0,375.0,378.0,1700.0
2018-09-06,375.0,379.0,370.0,375.0,5600.0
2018-09-07,367.0,370.0,363.0,370.0,7600.0
2018-09-10,370.0,370.0,365.0,369.0,1900.0
2018-09-11,369.0,371.0,365.0,367.0,3900.0
2018-09-12,368.0,368.0,352.0,364.0,11600.0
2018-09-13,358.0,359.0,357.0,358.0,1000.0
2018-09-14,358.0,368.0,355.0,355.0,6100.0
2018-09-18,357.0,357.0,355.0,355.0,2800.0
2018-09-19,355.0,360.0,355.0,357.0,1600.0
2018-09-20,361.0,364.0,359.0,364.0,2600.0
2018-09-21,366.0,367.0,365.0,367.0,2200.0
2018-09-25,370.0,370.0,367.0,370.0,7300.0
2018-09-26,362.0,362.0,358.0,358.0,5500.0
2018-09-27,362.0,362.0,358.0,362.0,1200.0
2018-09-28,361.0,361.0,358.0,358.0,2300.0
2018-10-01,363.0,363.0,356.0,356.0,5400.0
2018-10-02,358.0,360.0,353.0,353.0,7500.0
2018-10-03,354.0,357.0,354.0,354.0,2500.0
2018-10-04,354.0,355.0,354.0,354.0,3900.0
2018-10-05,354.0,358.0,353.0,355.0,3900.0
2018-10-09,355.0,358.0,353.0,356.0,2100.0
2018-10-10,356.0,361.0,356.0,358.0,2100.0
2018-10-11,350.0,355.0,345.0,349.0,6900.0
2018-10-12,349.0,358.0,349.0,355.0,1300.0
2018-10-15,350.0,350.0,345.0,347.0,4600.0
2018-10-16,353.0,353.0,353.0,353.0,500.0
2018-10-17,350.0,350.0,350.0,350.0,1100.0
2018-10-18,350.0,352.0,350.0,351.0,700.0
2018-10-19,350.0,350.0,349.0,349.0,2200.0
2018-10-22,353.0,354.0,353.0,354.0,500.0
2018-10-23,357.0,357.0,352.0,355.0,1000.0
2018-10-24,357.0,357.0,352.0,352.0,1100.0
2018-10-25,351.0,351.0,347.0,347.0,2900.0
2018-10-26,347.0,347.0,340.0,342.0,3700.0
2018-10-29,338.0,341.0,333.0,333.0,6500.0
2018-10-30,329.0,334.0,323.0,334.0,7500.0
2018-10-31,335.0,335.0,332.0,332.0,1800.0
2018-11-01,334.0,340.0,334.0,336.0,3300.0
2018-11-02,340.0,343.0,337.0,342.0,2600.0
2018-11-05,338.0,342.0,337.0,337.0,2100.0
2018-11-06,338.0,341.0,336.0,336.0,1800.0
2018-11-07,340.0,340.0,340.0,340.0,100.0
